TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,PCA1,PCA2
520,96,40452.64344761824,2374,1,21,212,419,66,2,1005.261410844622,1,5016.13138630052,1.7271441635919087,19910274.307813738,298,0,266.3908575678638,1311.6790181695837
521,340,156346.8243836874,2333,1,28,342,229,6,2,1023.0500672497418,0,3267.3856455153027,1.7271441635919087,53802170.476595856,12,0,237.89647759744116,1282.491244630366
522,355,135710.3337850724,504,1,23,516,294,9,2,934.1067852241428,1,14039.659408752243,1.7271441635919087,9378734.169464102,171,2,-1050.012237693999,-16.180288819299893
523,41,93742.6588449187,204,1,25,139,549,20,2,1111.9933492753407,2,6834.8269567171465,1.7271441635919087,12001907.79081122,77,2,-1259.4220031817858,-229.77255098856983
524,291,63033.10897391043,880,1,0,37,367,37,2,542.7563443115073,3,3757.0344529351632,1.7271441635919087,30564474.665603984,148,2,-784.8249665630582,249.91938194511658
525,309,192949.59554445575,1922,1,26,447,525,52,1,400.4470930705488,3,5995.429001140242,1.7271441635919087,1621460.0817502767,132,0,-48.36716964846687,988.6930928645866
526,171,101235.4270721669,1170,1,33,402,268,98,1,756.2202211729448,1,9562.870312342086,1.7271441635919087,23861649.446823828,350,2,-577.7731071396365,452.52793443720395
527,359,42195.215567473,1933,1,30,417,550,95,0,1307.6685697316586,2,5715.629682614607,1.7271441635919087,23669839.284913197,119,0,-39.539102624186626,995.4734197094732
528,335,12717.43359358151,621,1,39,33,420,12,1,987.4727544395022,1,2148.188371412763,1.7271441635919087,28637909.686364587,249,2,-965.0804123585233,63.691058124247704
529,261,310647.6451071081,116,0,29,28,560,69,2,418.2357494756686,3,9073.221504922225,1.7271441635919087,4844089.211142612,76,2,-1318.9484706995777,-295.1182433403016
530,364,158439.6622562768,1489,1,23,541,577,97,0,436.02440588078844,3,8863.372016027999,1.7271441635919087,5676267.622018395,305,2,-350.447663083057,678.0733249368997
531,31,12139.495101569364,288,1,8,365,221,95,1,507.1790315012676,3,4526.482578880659,1.7271441635919087,5765308.410884187,14,2,-1193.7592877795473,-177.4617804297465
532,75,35394.2222018757,1599,1,25,553,450,86,1,364.86978026030926,3,9283.070993816451,2.329686416355792,7583643.7847348135,117,2,-269.0961341348916,752.8740894344284
533,432,145853.44620801258,2331,1,24,670,565,35,2,542.7563443115073,3,17187.401742165635,1.7271441635919087,6713282.749111062,121,0,245.56400782747914,1273.7517144506344
534,150,66620.41405816755,598,1,12,338,287,73,0,987.4727544395022,0,15508.605831011826,1.7271441635919087,3253250.517736211,332,2,-975.1344340477783,41.0821859761815
535,159,345560.38401093194,2363,1,40,653,586,49,2,578.3336571217468,1,2497.9375195698067,1.7271441635919087,30021415.55733973,155,0,271.13319765121923,1293.7032793929206
536,123,16917.70374512421,2369,0,5,525,509,42,2,1396.6118517572575,2,5295.930704826155,1.7271441635919087,27324333.791051447,79,0,276.02640589231964,1297.0365980109768
537,307,184134.57410063432,1302,1,7,193,210,55,0,1254.3026005162992,2,11241.666223495895,1.7271441635919087,24910365.07179636,335,2,-478.6178268952449,539.2996383235911
538,181,17647.42406332135,1094,1,6,463,496,1,2,667.2769391473458,1,12430.813327229844,1.7271441635919087,21346939.440823082,11,2,-621.2714953303921,391.29764046887465
539,402,54790.18825955557,2492,1,27,529,185,14,1,578.3336571217468,1,3896.934112197981,1.7271441635919087,33555199.927017346,109,0,362.5907532298445,1382.416612423517
540,91,67566.13159055104,769,1,23,386,478,2,2,382.658436665429,3,12640.66281612407,1.7271441635919087,639008.2764373908,147,2,-849.0313164260056,158.74177633994276
541,310,19296.591982446877,424,0,39,419,123,65,2,827.374846793424,1,11241.666223495895,1.7271441635919087,36553179.49711622,198,2,-1093.200413547319,-87.1259976384741
542,462,133716.7378757578,964,0,26,270,328,32,2,1023.0500672497418,1,4526.482578880659,1.7271441635919087,33432734.71587473,142,2,-713.149360961957,297.23259556183484
543,312,161425.67779833946,2290,0,6,60,160,47,0,827.374846793424,1,7114.626275242781,1.7271441635919087,2041312.9473395245,182,0,221.72541525703696,1236.345480640919
544,143,110374.44433726784,1507,1,15,310,40,48,0,649.488282742226,1,4386.582919617842,1.7271441635919087,3268266.1566820424,316,2,-327.8438903127608,678.1766020154419
545,43,60006.229094028706,1709,0,36,92,432,12,1,364.86978026030926,3,12640.66281612407,1.7271441635919087,1427582.8318808703,243,0,-184.31853464863912,822.215798503593
546,4,122972.33591062318,900,1,42,657,31,1,1,667.2769391473458,0,10192.418779024763,1.7271441635919087,33380082.475415327,158,2,-751.427497059844,244.88992929182825
547,451,28637.012055370218,681,1,13,160,362,51,0,471.60171869102805,3,14249.508897646469,3.534770921883559,6165699.448333256,10,2,-908.8162173090608,93.2224949638319
548,39,36663.935555538716,828,1,5,36,554,24,1,524.9676879063875,3,12081.064179072799,1.7271441635919087,509366.75992845854,178,2,-802.7359047049173,195.49882382471566
549,253,21862.288621228006,6,1,5,593,118,14,2,738.431564767825,0,2497.9375195698067,1.7271441635919087,25256387.795763645,166,2,-1380.952465378891,-389.9167133281353
550,351,22898.49147306794,130,1,33,388,8,46,2,418.2357494756686,3,11941.164519809981,1.7271441635919087,5388162.362556455,10,2,-1293.7990046541254,-302.10899771845595
551,460,31284.43736978942,702,1,31,653,445,97,0,1040.8387236548617,0,19495.74612000212,3.534770921883559,29208737.976263724,148,2,-889.840725042752,104.75584546274823
552,156,72081.64091955492,1038,1,14,94,357,53,1,1005.261410844622,1,12151.014008704207,1.7271441635919087,31154296.763728112,334,2,-653.2151558107159,341.3255591284187
553,84,181971.68307749802,2372,1,16,660,94,99,0,1183.14797489582,0,8863.372016027999,1.7271441635919087,28562168.463422243,85,0,290.52517007578604,1285.1512023073362
554,318,13061.861583770544,637,1,29,611,280,10,0,649.488282742226,0,10262.368608656174,1.7271441635919087,38731539.19073038,250,2,-933.3071658767061,55.19553809685138
555,428,374749.1967388174,879,1,2,373,491,69,1,382.658436665429,3,4876.2317270377025,1.7271441635919087,7146240.172325762,69,2,-762.7855645435216,228.06555711513442
556,81,890.1266762423086,2499,0,11,263,42,11,0,631.6996263371062,1,2078.2385417813543,1.7271441635919087,11753623.22580043,147,0,380.4134117850019,1373.5802257335868
557,397,225241.1790653154,1242,1,17,117,179,15,2,596.1223135268666,0,9702.769971604903,1.7271441635919087,28081629.01549608,158,2,-506.9823541862668,483.2707852863816
558,313,76278.99218982484,417,1,2,389,282,64,1,1165.3593184907002,0,8023.974060451094,1.7271441635919087,42830418.606345996,339,2,-1086.529832575372,-103.52043830990797
559,29,104238.95590186631,2029,0,13,426,201,42,1,507.1790315012676,3,13200.261453175339,1.7271441635919087,3391823.414293445,278,0,52.0318087984856,1037.9000531577522
560,112,8199.00538330483,465,0,41,45,460,3,1,1467.7664773777367,2,2847.6866677268504,1.7271441635919087,14721571.518007647,214,2,-1050.6485765554921,-70.54688082333638
561,297,35292.06135732809,2423,1,40,12,199,3,0,1236.5139441111794,0,4316.633089986433,1.7271441635919087,26127528.86457939,159,0,328.22938396023824,1318.2430496297388
562,214,31351.57163906356,298,1,41,469,333,2,2,702.8542519575855,0,19775.545438527755,1.7271441635919087,36709537.150450855,249,2,-1166.2698415414109,-191.1084693508027
563,221,3811.926830303655,2165,1,13,518,390,52,2,702.8542519575855,1,4176.733430723615,1.7271441635919087,24238093.465278767,122,0,150.5297198811677,1133.2796538096757
564,408,107041.0819237433,174,1,15,50,543,44,1,418.2357494756686,3,8163.873719713912,2.329686416355792,1443417.505678289,234,2,-1254.6959466244957,-278.0652366238934
565,84,8873.266957318985,308,0,3,52,109,63,1,542.7563443115073,3,4526.482578880659,1.7271441635919087,6492299.345819961,284,2,-1158.0859340217123,-187.07576400765714
566,214,93658.01128800784,1372,1,10,572,355,82,0,1111.9933492753407,0,10472.2180975504,1.7271441635919087,2780706.410027958,82,2,-405.7084575103586,568.1955760948853
567,236,102499.30266328434,576,0,20,178,180,47,2,1378.8231953521376,2,2777.7368380954417,1.7271441635919087,9378188.146229709,137,2,-967.7858361189723,2.68588641316512
568,294,48149.73336396163,1428,0,41,340,154,40,1,969.6840980343824,2,5225.980875194747,1.7271441635919087,23239845.987828065,208,2,-366.8492614780787,606.4752788669872
569,455,50073.27612272929,248,1,28,138,168,88,1,471.60171869102805,3,4176.733430723615,1.7271441635919087,3129186.2385500167,206,2,-1199.2570136588465,-230.40348280318625
570,419,76836.49851292746,1292,0,3,5,227,79,0,756.2202211729448,1,9632.820141973494,1.7271441635919087,22281731.218105305,348,2,-463.665135745694,509.8680868935514
571,429,12408.032178665915,750,1,0,407,395,26,2,471.60171869102805,3,1028.9910973102249,1.7271441635919087,3625755.3685715967,339,2,-843.2668943754329,124.65364575199938
572,466,35741.56907333754,558,0,34,238,215,61,1,969.6840980343824,1,17117.451912534227,1.7271441635919087,28730928.64450953,65,2,-977.8911386745399,-12.325122533909273
573,456,102592.70686401357,2352,1,26,78,151,22,1,951.8954416292626,2,11661.365201284347,1.7271441635919087,22779665.40621287,9,0,286.42028409912587,1260.0494824583577
574,186,64632.655911398535,1648,0,12,557,90,58,2,507.1790315012676,1,10961.86690497026,1.7271441635919087,19962185.51674075,221,0,-206.20909241205754,757.1896131662011
575,12,10064.170516616707,341,1,39,597,259,2,0,1325.4572261367784,2,7884.074401188277,1.7271441635919087,14205891.574782284,169,2,-1124.7804691646115,-171.22445100078608
576,340,30884.550635417403,1435,1,10,514,535,38,0,1289.8799133265388,0,15718.455319906052,1.7271441635919087,5278879.7123584915,224,2,-355.57969777357675,607.2052774669727
577,12,72180.88288282973,2480,1,14,100,123,57,2,560.545000716627,0,9982.569290130537,1.7271441635919087,28475779.78740922,273,0,381.4432154194317,1345.3763578392218
578,292,14556.32879543828,2355,1,9,625,506,48,0,382.658436665429,3,12430.813327229844,1.7271441635919087,5869247.833717011,52,0,295.3320152745921,1258.2386788568213
579,190,97204.45203444592,775,1,5,99,288,37,0,1272.091256921419,2,1308.7904158358588,1.7271441635919087,23184307.624558292,40,2,-818.6050914921811,135.82223668933574
580,373,34769.58160949895,2070,1,22,22,33,70,2,1005.261410844622,1,11801.264860547164,1.7271441635919087,3498336.9466598383,171,0,92.36408920322083,1054.0504286803862
581,203,24988.41046438454,730,0,19,543,150,3,1,1236.5139441111794,0,819.1416084159979,1.7271441635919087,22115545.146551587,49,2,-847.5579693677838,101.3436135971838
582,470,86591.39972658677,2391,1,17,219,212,20,2,418.2357494756686,3,5855.5293418774245,1.7271441635919087,4146934.5458005,257,0,319.89572883868254,1281.2698275001621
583,21,150424.41428119945,1010,1,30,462,351,16,1,489.3903750961478,3,11311.616053127304,1.7271441635919087,6217844.667217867,353,2,-648.8370044297997,298.3249060248929
584,148,289900.23702012724,412,1,35,200,567,6,0,809.5861903883042,0,11941.164519809981,1.7271441635919087,24248389.903413054,355,2,-1071.0174015549217,-124.83010853992268
585,357,27907.291737173073,2298,1,42,262,442,84,2,738.431564767825,0,2497.9375195698067,1.7271441635919087,24076509.589557797,253,0,257.654734775469,1213.3450227324568
586,168,23774.155854904504,29,1,8,467,166,13,1,1094.204692870221,2,11101.766564233078,1.7271441635919087,23358021.016414728,115,2,-1338.1737402744525,-399.68354381040785
587,424,16132.524682744095,1401,1,41,341,457,41,2,1254.3026005162992,0,2707.787008464033,1.7271441635919087,57662554.743760176,150,2,-372.7140732266605,575.8020412631228
588,413,52510.54198550772,1133,0,9,99,413,25,1,1396.6118517572575,2,6624.9774678229205,3.534770921883559,18368226.690566387,346,2,-562.3696469739859,384.92595192736593
589,142,151743.74861649988,2017,1,18,98,519,37,2,436.02440588078844,3,5855.5293418774245,1.7271441635919087,7048814.026646065,14,0,64.19694740713521,1010.7751519728017
590,444,3406.2023333860348,746,1,21,468,412,80,2,1005.261410844622,0,11381.565882758712,1.7271441635919087,51646119.73227264,238,2,-832.0860521135236,108.52200255048501
591,55,58272.41361799231,871,0,40,363,588,78,1,524.9676879063875,3,5995.429001140242,1.7271441635919087,4669985.80269018,15,2,-740.2221942482561,195.51293251878587
592,421,31538.38004052203,467,1,24,608,363,37,1,524.9676879063875,3,5225.980875194747,1.7271441635919087,5496820.986200824,349,2,-1027.0453644395443,-91.4544115031326
593,37,41036.419702175954,2185,1,13,216,84,29,0,382.658436665429,3,18516.4485051624,2.9322286691196755,1065101.4075625697,60,0,185.90114434521797,1124.753813131492
594,49,91503.8769086899,805,1,25,638,321,32,0,916.318128819023,1,10472.2180975504,3.534770921883559,36741830.52459929,102,2,-784.1572700146392,145.04522070322543
595,466,101322.99351035056,30,1,9,350,87,6,1,774.0088775780646,1,15018.957023591965,1.7271441635919087,37258095.49271865,100,2,-1333.453949134013,-403.8650139204598
596,37,40595.66862998488,1362,1,5,183,47,98,1,827.374846793424,1,11241.666223495895,1.7271441635919087,4180124.958119727,29,2,-391.850026908837,538.5116979047632
597,270,46421.75565047082,1775,1,27,31,484,25,0,916.318128819023,1,8513.622867870956,1.7271441635919087,36566206.05142248,214,0,-102.44004218395276,833.900393231189
598,93,242567.6583005882,1335,0,6,542,452,70,2,1218.7252877060596,2,6834.8269567171465,1.7271441635919087,16593222.16053087,303,2,-409.08149148405937,519.0134407220497
599,209,127414.87320780735,888,1,28,446,5,7,0,1023.0500672497418,2,7954.024230819686,1.7271441635919087,27232289.874396488,197,2,-724.5158080334961,200.29441008765565
600,182,32548.31296090687,2073,1,33,434,250,67,2,1058.6273800599815,0,3477.2351344095277,1.7271441635919087,40894181.21552591,356,0,110.95598559364043,1041.1302577201363
601,431,96445.5429035209,2452,1,10,672,15,16,2,649.488282742226,0,4876.2317270377025,1.7271441635919087,37400178.53863984,92,0,378.62116691829056,1309.6377329920483
602,105,185763.30985085035,1764,1,10,1,343,17,0,880.7408160087834,0,7534.325253031234,1.7271441635919087,4833948.779646724,321,0,-106.20869709991644,821.142010127237
603,201,225042.6951387658,320,1,36,378,369,57,1,436.02440588078844,3,1728.489393624311,1.7271441635919087,4860547.911493626,208,2,-1121.7175765393051,-204.17788372698055
604,393,51398.44822057529,1657,1,7,364,134,90,1,507.1790315012676,3,11941.164519809981,1.7271441635919087,4062261.942809858,112,0,-180.16975925482257,744.0502412688243
605,308,2431.2959882746686,1167,1,19,59,175,27,1,1432.189164567497,2,19845.495268159164,1.7271441635919087,22460982.845624875,52,2,-525.0291924006651,395.92026665183516
606,223,51421.79927075759,2127,1,11,354,173,89,0,524.9676879063875,3,2358.0378603069894,1.7271441635919087,6684733.534284185,202,0,153.17939360499736,1075.3711580294687
607,148,9795.633439520172,1232,1,28,7,416,21,2,489.3903750961478,3,12920.462134649704,3.534770921883559,6030402.691182389,38,2,-476.6811427904199,440.8197466915439
608,408,35855.405442976284,1695,1,9,525,421,31,2,1111.9933492753407,0,8443.673038239547,1.7271441635919087,51853257.546405904,306,0,-150.48792709234976,769.0020581852226
609,474,16678.355480755545,1729,1,12,416,28,48,0,578.3336571217468,0,7254.525934505598,1.7271441635919087,34481294.33420887,187,0,-126.61423937090512,791.52637326113
610,76,124262.48143319572,195,0,24,65,468,31,2,1040.8387236548617,2,12570.712986492661,1.7271441635919087,24341720.8748348,122,2,-1204.756459719958,-297.5087545681036
611,238,10560.380332990771,2033,1,6,74,283,28,1,613.9109699319864,1,9213.121164185042,1.7271441635919087,32997320.18810526,251,0,89.30391382793141,1006.0838031300918
612,147,10726.756565539717,1078,1,24,673,317,27,1,1200.9366313009398,0,6205.278490034468,1.7271441635919087,35391983.08585857,285,2,-580.1887336333125,326.3862463960734
613,82,1301.6889357055006,135,1,13,374,439,3,0,1432.189164567497,2,7674.224912294051,1.7271441635919087,29495556.180958882,356,2,-1244.6857987313938,-342.9325647386176
614,461,392084.4326179086,781,0,13,623,380,31,1,418.2357494756686,3,16557.853275482958,1.7271441635919087,2711946.4841539357,97,2,-789.5044202080485,116.31662677404542
615,354,40878.80011344537,1626,0,20,347,134,75,2,934.1067852241428,1,5785.579512246016,1.7271441635919087,8884115.1224225,305,0,-194.69938811222323,713.9854710680835
616,22,74705.71518379182,1741,0,35,86,291,63,0,542.7563443115073,1,11941.164519809981,1.7271441635919087,10890945.51711779,55,0,-110.74010580838899,794.3773564869108
617,361,33896.836108935175,829,1,0,612,264,10,2,542.7563443115073,1,9842.66963086772,1.7271441635919087,38261725.199194096,235,2,-753.5615195399789,147.2231213468326
618,168,50242.571236551026,878,1,37,168,467,83,0,1058.6273800599815,2,12081.064179072799,1.7271441635919087,24670114.84866308,137,2,-718.1104649951455,181.79030946159673
619,128,49492.41874944436,209,1,28,452,61,63,0,1289.8799133265388,0,10052.519119761946,2.329686416355792,52290739.162134156,111,2,-1187.8028743599916,-295.81481073900386
620,181,123112.44221171703,370,1,24,317,521,53,1,951.8954416292626,2,5435.830364088973,1.7271441635919087,25674251.57671332,135,2,-1074.1095604882364,-180.04538192071664
621,217,119522.21824618713,426,1,33,649,306,57,1,1183.14797489582,2,2078.2385417813543,1.7271441635919087,12254716.54833556,117,2,-1033.1297593292525,-142.1512650893057
622,349,339594.1906893522,1569,0,11,151,490,8,2,578.3336571217468,0,3267.3856455153027,1.7271441635919087,40400147.1933783,166,2,-229.74948326086496,670.3974675765375
623,286,100172.95428887187,2389,0,27,515,569,32,1,418.2357494756686,3,17397.25123105986,1.7271441635919087,1806327.9482521834,129,0,350.6467301143564,1250.9953707489199
624,420,169799.9481699698,1771,1,30,198,53,45,0,987.4727544395022,1,6764.877127085738,1.7271441635919087,22119055.295915544,270,0,-87.08536846170318,810.8584104769922
625,365,240095.3658625363,1565,0,1,140,260,43,1,1449.9778209726169,2,2637.837178832624,1.7271441635919087,15763032.834294664,333,2,-231.3842402560117,664.5121405560319
626,449,74282.47739923748,1101,1,1,373,543,76,1,400.4470930705488,3,16767.702764377183,1.7271441635919087,865139.898795634,109,2,-556.2103068948386,335.84757931402623
627,398,6955.5619610969125,984,1,27,64,540,82,2,1147.5706620855804,2,5365.880534457564,1.7271441635919087,14181281.527574962,96,2,-638.6785519127882,252.33758265153045
628,353,78106.21186659047,1226,0,4,57,113,25,2,738.431564767825,1,6834.8269567171465,1.7271441635919087,28010177.975109685,47,2,-467.4813093297123,421.5866664488631
629,292,109641.80513779791,1621,0,23,55,398,78,2,1378.8231953521376,2,2707.787008464033,1.7271441635919087,5425213.939176036,300,0,-188.6578106958366,701.7173928804126
630,388,99349.8297699455,216,0,4,97,288,83,0,1432.189164567497,2,5016.13138630052,1.7271441635919087,19516474.55083699,114,2,-1177.7929393420509,-295.8439326089027
631,221,236832.05659955877,119,1,8,378,109,80,0,400.4470930705488,3,4806.281897406294,1.7271441635919087,36039215.62691325,56,2,-1243.3158901442025,-367.324138373023
632,481,3166.8540690173763,1354,1,22,53,332,3,0,471.60171869102805,3,6135.328660403059,1.7271441635919087,2604262.9019995555,160,2,-375.481192819788,511.03342247855306
633,213,39868.867193060534,1102,0,4,219,133,72,1,951.8954416292626,0,8233.82354934532,1.7271441635919087,44278394.220639214,320,2,-550.7305898623988,328.9156799512589
634,271,99554.1514590407,2043,1,11,191,190,37,0,809.5861903883042,1,2707.787008464033,1.7271441635919087,28219499.88218052,80,0,113.38909602422223,996.7391685799486
635,477,83033.28345505754,1971,1,7,384,79,38,1,524.9676879063875,1,9003.271675290816,1.7271441635919087,7998543.4395549195,148,0,62.390349539750105,945.2323154156262
636,352,29775.37575175775,976,1,27,451,25,77,0,1254.3026005162992,0,8093.923890082503,1.7271441635919087,34581138.582783744,169,2,-637.0135181977882,237.4576544918973
637,25,26824.38678496853,340,1,0,434,285,70,1,364.86978026030926,3,12430.813327229844,1.7271441635919087,15248795.952474482,50,2,-1081.6895919550045,-215.15320742666052
638,411,191528.10036460773,5,1,39,606,28,82,0,507.1790315012676,1,18586.39833479381,1.7271441635919087,21797057.594261587,52,2,-1319.13784795009,-452.8237235378081
639,56,93862.33297710304,792,1,25,532,297,40,2,934.1067852241428,1,8373.723208608139,1.7271441635919087,1716312.1178964023,111,2,-761.8653444252711,104.2142285891785
640,168,12413.869941211487,1870,1,31,668,173,83,2,542.7563443115073,3,3477.2351344095277,1.7271441635919087,2382655.472154864,330,0,-2.733306401898517,868.1711511928443
641,258,21176.35152212269,2053,0,17,405,29,29,1,1254.3026005162992,2,2847.6866677268504,1.7271441635919087,9341058.566290928,336,0,125.1948865219922,997.6902963008052
642,30,136647.29467363752,1839,0,18,24,185,95,1,1005.261410844622,2,3267.3856455153027,1.7271441635919087,15273640.009639401,35,0,-23.541117282585674,845.3278380802365
643,129,69008.05893930858,1824,1,11,139,517,37,1,542.7563443115073,3,5016.13138630052,1.7271441635919087,3196854.117955249,230,0,-33.99462950002567,835.4607938448978
644,174,46801.21021593332,111,1,39,431,410,32,1,364.86978026030926,3,7114.626275242781,1.7271441635919087,1192480.8278147278,249,2,-1239.627682251491,-381.4570085041555
645,137,15134.267287450408,2401,0,30,406,264,75,2,578.3336571217468,0,3477.2351344095277,1.7271441635919087,37265037.78812737,223,0,374.6588478974943,1242.1423594450812
646,54,16903.109338760267,221,0,15,118,390,61,1,1094.204692870221,1,4036.8337714607983,1.7271441635919087,11840830.936665043,209,2,-1160.9302749204799,-305.0087647417102
647,272,6199.57171144467,493,1,17,121,212,2,0,809.5861903883042,1,9772.719801236311,1.7271441635919087,21515777.62522957,9,2,-969.4740144195647,-112.04606391098395
648,442,15008.755392720508,586,1,35,548,432,78,1,685.0655955524657,0,5995.429001140242,1.7271441635919087,6545731.619471358,54,2,-902.6959925248706,-45.79141832170251
649,141,21862.288621228006,840,1,20,390,93,8,1,987.4727544395022,2,9283.070993816451,1.7271441635919087,15822432.361864792,108,2,-722.2189229768603,131.1428606924564
650,137,35210.332681690015,518,1,36,100,591,16,0,631.6996263371062,0,3826.9842825665723,1.7271441635919087,38616523.296571285,65,2,-948.7458011621645,-95.69686335971336
651,206,362545.35413728846,2211,1,24,103,163,88,1,364.86978026030926,3,9143.171334553634,1.7271441635919087,2956525.8915027683,324,0,243.0595205613031,1103.448401462504
652,421,34325.91165603509,1630,1,33,626,299,37,1,809.5861903883042,1,17397.25123105986,1.7271441635919087,10226435.240860509,27,0,-163.92608829058054,691.5423330707525
653,418,560463.0177199885,1195,1,32,186,321,32,0,578.3336571217468,0,11381.565882758712,1.7271441635919087,43258890.838706754,244,2,-472.01411173424117,382.745253112525
654,376,114706.06414608602,1123,1,26,437,72,31,0,1183.14797489582,2,5645.6798529831985,1.7271441635919087,8484699.126463417,24,2,-520.3379477248845,329.5617397418961
655,453,45908.03254646003,17,0,41,132,456,58,1,862.9521596036636,1,11311.616053127304,1.7271441635919087,30637407.76905516,186,2,-1300.6493461541845,-453.7826694875966
656,13,124933.82412593708,1403,0,28,609,238,64,1,916.318128819023,1,11521.46554202153,1.7271441635919087,32195719.07835553,67,2,-318.65016571536876,525.2625409631851
657,69,129802.51808894839,771,1,40,385,174,11,0,364.86978026030926,3,9702.769971604903,1.7271441635919087,3414444.3768611867,243,2,-765.1027914600975,76.37872172295253
658,52,30000.129609762465,344,1,30,359,528,70,1,596.1223135268666,0,1938.338882518537,1.7271441635919087,23574792.240469076,284,2,-1064.990141368328,-226.1078164342669
659,180,20020.47453809843,1532,1,5,481,195,92,1,702.8542519575855,1,7604.2750826626425,1.7271441635919087,10793441.368118893,291,2,-227.9849586650289,615.394345220125
660,253,95537.77082768366,2338,1,10,180,483,24,2,1040.8387236548617,1,12640.66281612407,1.7271441635919087,31874384.404914767,260,0,339.4224954029289,1188.6628158589472
661,5,46579.3752392014,419,1,34,26,350,86,0,631.6996263371062,0,7114.626275242781,1.7271441635919087,21070729.687539008,264,2,-1011.0214024857057,-175.39304239573437
662,419,16649.16666802768,1134,1,22,440,543,2,2,524.9676879063875,3,10052.519119761946,1.7271441635919087,13842981.132208388,95,2,-506.96222678371646,333.70556881579495
663,129,84443.1031098144,120,1,32,125,267,86,2,524.9676879063875,3,2637.837178832624,1.7271441635919087,632377.9943054665,10,2,-1219.90329975971,-388.60323274986195
664,131,72005.75000646242,18,0,32,95,387,87,1,471.60171869102805,3,7604.2750826626425,1.7271441635919087,2939014.1463425676,82,2,-1291.3118265158114,-461.2322540205849
665,388,44717.12898716231,1447,0,20,617,423,92,2,738.431564767825,1,12430.813327229844,3.534770921883559,9598898.53790361,266,2,-284.14671329383486,552.6076564365067
666,356,33675.001132203244,2247,0,12,257,276,24,1,774.0088775780646,1,1588.5897343614927,1.7271441635919087,1834760.1581002616,230,0,279.0749720950032,1119.5110496880393
667,90,109250.67504724424,1319,0,24,88,404,52,2,1129.7820056804605,0,5645.6798529831985,1.7271441635919087,32928794.272188835,13,2,-372.0534753792749,459.80623086808913
668,47,147593.09944659457,2150,1,32,127,524,67,2,1111.9933492753407,1,11871.214690178573,1.7271441635919087,14849769.973111397,87,0,214.4398709846555,1048.897665321699
669,22,37139.713203003244,811,1,1,92,566,80,0,862.9521596036636,1,5505.780193720381,3.534770921883559,23926431.203418694,78,2,-728.1558258074006,98.0931591336737
670,319,239689.64136561874,2405,1,18,273,83,92,1,880.7408160087834,0,12780.562475386887,1.7271441635919087,34338158.243478484,251,0,393.2915750180498,1227.797729864348
671,367,288335.71665791253,617,0,15,91,127,38,2,1254.3026005162992,0,9003.271675290816,1.7271441635919087,58046487.08085823,166,2,-866.417634667278,-40.89478560141953
672,491,2740.6974031902546,82,1,7,410,121,10,0,1165.3593184907002,2,9562.870312342086,1.7271441635919087,4320023.911103342,299,2,-1242.7838448719422,-421.21163613368134
673,128,57942.58003416721,1216,0,14,629,202,6,2,987.4727544395022,2,2218.138201044172,1.7271441635919087,19526731.987311676,17,2,-438.89527080135963,381.093605878772
674,32,186513.46233795703,2013,1,27,626,16,65,1,1076.4160364651011,2,6415.127978928695,1.7271441635919087,31007650.52363377,93,0,123.53468953093943,944.652705297926
675,282,4243.921258676349,877,1,39,567,202,0,0,507.1790315012676,3,4666.382238143477,1.7271441635919087,1018260.4143835023,7,2,-677.5092062723268,140.0388726768535
676,229,126422.45357505925,544,1,37,257,237,47,0,916.318128819023,1,16907.60242364,1.7271441635919087,8251235.19210046,233,2,-912.9364120338946,-96.8352544572461
677,180,109805.26248907407,1060,1,13,220,38,52,0,951.8954416292626,1,4736.332067774885,2.329686416355792,21437696.302711256,302,2,-548.9264207727176,267.6061877146911
678,134,187888.2554174404,327,1,14,261,468,33,1,934.1067852241428,0,6694.927297454329,1.7271441635919087,33006212.566493955,135,2,-1063.2113693269403,-251.76908428288385
679,99,23193.298481619582,2216,0,38,460,403,32,2,969.6840980343824,2,20544.993564473254,1.7271441635919087,26802530.587268952,255,0,268.88852767011645,1087.1608283950222
680,324,41080.20292126778,108,1,22,499,357,32,1,916.318128819023,1,14179.55906801506,1.7271441635919087,19735390.866169315,121,2,-1216.520865806345,-408.3796380922504
681,351,146238.73853602068,1416,1,38,98,566,45,1,596.1223135268666,1,20824.79288299889,1.7271441635919087,34658088.857173674,162,2,-295.78206821639264,520.6225707951874
682,308,3236.907219564304,115,1,0,477,368,28,2,471.60171869102805,3,3547.1849640409373,1.7271441635919087,2075361.3961699377,154,2,-1210.2516334053025,-404.8555665519394
683,238,35505.13969024166,398,1,33,23,94,86,0,453.81306228590825,3,6065.37883077165,1.7271441635919087,36586837.92935065,16,2,-1011.1067148385634,-205.35655565834116
684,121,169151.95652741074,1957,1,26,448,280,31,1,1094.204692870221,2,12710.612645755478,1.7271441635919087,25259195.915254816,27,0,90.4425014810679,899.6917574688571
685,69,35119.84736223358,1592,1,23,579,567,57,1,649.488282742226,1,1658.5395639929025,4.137313174647442,1249423.250830085,152,0,-165.34583273523572,640.4748955288371
